ns=2;s=OPC_1.ISG-01/Hydra_Press6/Auftr_Mangel;true;2019-03-25 13:26:17.373
ns=2;s=OPC_1.ISG-01/Hydra_Press6/Produktion;false;2019-03-25 13:26:12.362
ns=2;s=OPC_1.ISG-01/Hydra_Press5/P_Leistung;0.0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press5/P_Spannung;0.0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press5/P_Strom;0.0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press5/C_Stromzaehler;0;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Press5/C_GutStueck;1726;2019-03-25 13:20:31.867
ns=2;s=OPC_1.ISG-01/Hydra_Press5/C_Ausschuss;195;2019-03-25 13:10:29.982
ns=2;s=OPC_1.ISG-01/Hydra_Press5/Stoerung;false;2019-03-25 13:20:36.868
ns=2;s=OPC_1.ISG-01/Hydra_Press5/Reinigen;false;2019-03-26 16:53:37.737
ns=2;s=OPC_1.ISG-01/Hydra_Press5/Ruesten;false;2019-03-25 13:18:46.185
ns=2;s=OPC_1.ISG-01/Hydra_Press5/Auftr_Mangel;true;2019-03-25 13:20:36.868
ns=2;s=OPC_1.ISG-01/Hydra_Press5/Produktion;false;2019-03-25 13:20:31.867
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/P_Leistung;0.0;2019-03-26 16:53:37.764
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/P_Spannung;0.0;2019-03-26 16:53:37.737
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/P_Strom;0.0;2019-03-26 16:53:37.737
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/C_Stromzaehler;0;2019-03-26 16:53:37.737
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/C_GutStueck;906;2019-03-25 13:21:23.291
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/C_Ausschuss;85;2019-03-25 13:20:36.213
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/Stoerung;false;2019-03-25 13:21:28.269
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/Reinigen;false;2019-03-26 16:53:37.752
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/Ruesten;false;2019-03-25 13:19:18.806
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/Auftr_Mangel;true;2019-03-25 13:21:28.269
ns=2;s=OPC_1.ISG-01/Hydra_Painting6/Produktion;false;2019-03-25 13:21:23.291
ns=2;s=OPC_1.ISG-01/Hydra_Painting5/C_GutStueck;1842;2019-03-25 13:19:37.408
ns=2;s=OPC_1.ISG-01/Hydra_Painting5/C_Ausschuss;80;2019-03-25 13:09:05.178
ns=2;s=OPC_1.ISG-01/Hydra_Painting5/Stoerung;false;2019-03-25 13:19:42.414
ns=2;s=OPC_1.ISG-01/Hydra_Painting5/Ruesten;false;2019-03-25 13:18:04.303
ns=2;s=OPC_1.ISG-01/Hydra_Painting5/Auftr_Mangel;true;2019-03-25 13:19:42.414
ns=2;s=OPC_1.ISG-01/Hydra_Painting5/Produktion;false;2019-03-25 13:19:37.408
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/P_Leistung;12000.0;2019-03-25 15:25:31.517
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/P_Strom;30.0;2019-03-25 15:25:31.517
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/C_Stromzaehler;15710;2019-03-26 16:49:56.967
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/C_Stromzaehler;16447;2019-03-26 16:53:37.980
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/C_Gesamt;4624;2019-03-26 16:48:25.449
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/C_Ausschuss;14928;2019-03-26 16:49:38.394
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/Stoerung;false;2019-03-25 15:24:21.661
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/Auftr_Mangel;false;2019-03-25 15:25:31.517
ns=2;s=OPC_1.ISG-01/Hydra_Foerderband/Produktion;true;2019-03-25 15:25:31.517
ns=2;s=OPC_1.ISG-01/PressTest/Simu/Drill_Reset_Zaehler;false;2019-03-25 16:35:47.184
ns=2;s=OPC_1.ISG-01/PressTest/Simu/Press_Reset_Zaehler;false;2019-03-21 14:48:29.378
ns=2;s=OPC_1.ISG-01/PressTest/Simu/Drill_AutoRepair_Stk;22;2019-03-25 16:35:44.704
ns=2;s=OPC_1.ISG-01/PressTest/Simu/Press_AutoRepair_Stk;17;2019-03-21 13:51:18.824
ns=2;s=OPC_1.ISG-01/PressTest/Simu/Presskraft;0;2019-03-25 16:35:46.247
ns=2;s=OPC_1.ISG-01/PressTest/Rohdaten/BT_iO_ISG;true;2019-03-25 15:24:21.661
ns=2;s=OPC_1.ISG-01/PressTest/Bauteil/Temperatur;4591;2019-03-26 16:49:32.654
ns=2;s=OPC_1.ISG-01/PressTest/Bauteil/Presshoehe;6886;2019-03-26 16:49:32.654
ns=2;s=OPC_1.ISG-01/PressTest/Bauteil/Laenge;6886;2019-03-26 16:49:32.654
ns=2;s=OPC_1.ISG-01/PressTest/Bauteil/Kraft;4919;2019-03-26 16:49:32.654
ns=2;s=OPC_1.ISG-01/PressTest/Bauteil/Hoehe;6121;2019-03-26 16:49:32.654
ns=2;s=OPC_1.ISG-01/PressTest/Bauteil/Breite;7979;2019-03-26 16:49:32.654
